21-02-2022 00:00:00	-0.07759570349659906	-0.1386483942644583	-0.14268952796901513	-0.08924733368254609	120.5417301343835	32.787432707661786	-1.036252070754128	-0.3548170372738704	6.806540113053503	5.810442812768548	7.325179001884944	-3.0433728126790065	6.26086554490883	7.87376047919501	5.720205549441654	5.871549027498665	0	3671	202	364236	51435	1503626	35808	0.1	2844233	3139014	563801	5881987	132715	1488116	268702	2510894	9912.44	0.0	4134.55	0.0.1	0.0.2	0.0.3
21-02-2022 00:00:10	-0.0789021066697581	-0.1359104353627183	-0.1415927305840079	-0.0892235631362747	120.55105955704398	32.7964110134116	-1.036008869211352	-0.354558495528956	6.802213118822177	5.811571322823281	7.325759896694893	-3.0433728126790065	6.261166498315244	7.874673778548082	5.71930036208896	5.881191294400496	0	3671	202	364236	51435	1503626	35808	0	2844233	3139014	563801	5881987	132715	1488116	268702	2510894	9912.35	0.0	4134.44	0.0	0.0	0.0
21-02-2022 00:00:20	-0.0784182536426623	-0.1235175687548402	-0.1406757360490019	-0.0893424158676314	120.2990828751695	32.804101988557576	-1.0373383709785284	-0.3462851596917069	6.802213118822177	5.808750047686448	7.323436317455097	-3.0433728126790065	6.259662604877967	7.871934322550507	5.716585238166096	5.87680852296479	0	3682	202	364236	51435	1503626	35808	0	2844233	3139014	563801	5881987	132715	1488116	268702	2510894	9912.3	0.0	4134.25	0.0	0.0	0.0
21-02-2022 00:00:30	-0.0720797789877043	-0.1386483942644583	-0.1406757360490019	-0.0891855302622406	120.5112244031444	32.81560544279953	-1.0373221575423432	-0.3475778684162769	6.804067801411787	5.813828752704009	7.328083897790034	-3.0433728126790065	6.266580165251521	7.878935252780231	5.714473864568502	5.880898911604291	0	3702	202	364236	51435	1503626	35808	0	2844233	3139014	563801	5881987	132715	1488116	268702	2510894	9912.33	0.0	4134.35	0.0	0.0	0.0
21-02-2022 00:00:40	-0.0864502138924561	-0.1402335283654663	-0.144056029629024	-0.0891522514974607	120.65210362152035	32.81524234955229	-1.0379544815535613	-0.3546446761105941	6.799122729270032	5.8155215177861095	7.329826582219881	-3.0433728126790065	6.267181635266953	7.87863067230866	5.720506986469076	5.885282107398193	0	3702	202	364236	51435	1503626	35808	0	2844233	3139014	563801	5881987	132715	1488116	268702	2510894	9912.33	0.0	4134.32	0.0	0.0	0.0
21-02-2022 00:01:00	-0.0721765495931234	-0.1483033019705963	-0.1413230263090061	-0.0890238905475954	120.61694140595516	32.80865715838653	-1.037062742563382	-0.3427517558445485	6.800668148475266	5.809596635113128	7.324017212265046	-3.0433728126790065	6.262369438346106	7.871325603669005	5.717490425518789	5.8753474577001565	0	3738	202	364236	51435	1503626	35808	0	2844233	3139014	563801	5881987	132715	1488116	268702	2510894	9912.44	0.0	4134.44	0.0	0.0	0.0
21-02-2022 00:01:10	-0.0821923072540111	-0.1239498780551144	-0.1422939616990125	-0.088591266605457	120.19703511619171	32.809317327926955	-1.036235857317943	-0.3392183519973897	6.803140460116982	5.8081857926590805	7.322274527835199	-3.0433728126790065	6.259061134862536	7.871325603669005	5.716283801138674	5.87125664470246	0	3804	202	364236	51435	1503626	35808	0	2844233	3139014	563801	5881987	132715	1488116	268702	2510894	9912.44	0.0	4134.22	0.0	0.0	0.0
21-02-2022 00:01:30	-0.0770634651667934	-0.1155918982498018	-0.1409094797540034	-0.0893186453213601	120.32697241910166	32.81065417124632	-1.0373383709785284	-0.3590398857741328	6.808085532258736	5.813546420304695	7.327212344647438	-3.0433728126790065	6.2650762718142445	7.877413234545657	5.714775301595924	5.879145887901648	0	3807	202	364236	51435	1503626	35808	0	2844233	3139014	563801	5881987	132715	1488116	268702	2510894	9912.44	0.0	4134.26	0.0	0.0	0.0
21-02-2022 00:01:40	-0.0844180311786528	-0.1429714872672072	-0.1415208094440074	-0.0891950384807491	120.43375893244668	32.80532330220737	-1.038084189043042	-0.353610509130938	6.809939765990023	5.814957262758743	7.329245687409932	-3.0433728126790065	6.26477531840783	7.87832653389873	5.7214121738217685	5.884113000571569	0	3807	202	364236	51435	1503626	35808	0	2844233	3139014	563801	5881987	132715	1488116	268702	2510894	9912.44	0.0	4134.22	0.0	0.0	0.0
21-02-2022 00:01:50	-0.0834019398217511	-0.125246805955939	-0.1429951928140171	-0.0892663501195631	120.2798152315444	32.801807899404594	-1.0367060469673104	-0.3580057187944767	6.800050070564836	5.809314302713814	7.323726553932399	-3.0433728126790065	6.261767968330675	7.873151760313508	5.715981925976038	5.8747631164659415	0	3807	202	364236	51435	1503626	35808	0	2844233	3139014	563801	5881987	132715	1488116	268702	2510894	9912.44	0.0	4134.22	0.0	0.0	0.0
21-02-2022 00:02:00	-0.0735797233717019	-0.1262555276565802	-0.1415747502990078	-0.0895611048933277	120.64728259711202	32.8025835986146	-1.0373383709785284	-0.3496462023755895	6.802522382206552	5.809032380085762	7.323436317455097	-3.0433728126790065	6.261166498315244	7.871325603669005	5.713568677215809	5.873886392435523	0	3818	202	364236	51435	1503626	35808	0	2844233	3139014	563801	5881987	132715	1488116	268702	2510894	9912.44	0.0	4134.41	0.0	0.0	0.0
21-02-2022 00:02:10	-0.088046928881873	-0.1347576105619854	-0.1421321391340114	-0.0893329076491229	120.4825450668177	32.79482660651457	-1.0377274934469702	-0.3501632858654173	6.804067801411787	5.81636810521279	7.33040747702983	-3.0433728126790065	6.269888468735091	7.879848110071661	5.719903674279018	5.877977205433218	0	3830	202	364236	51435	1503626	35808	0	2844233	3139014	563801	5881987	132715	1488116	268702	2510894	9912.36	0.0	4134.52	0.0	0.0	0.0
21-02-2022 00:02:20	-0.0846115723894911	-0.1295698989586871	-0.1408015980440027	-0.0894993014730223	120.45205578958684	32.78126012245878	-1.037062742563382	-0.3558512042535264	6.798504651359603	5.814674930359429	7.328955029077285	-3.0433728126790065	6.267783105282383	7.877108654074086	5.720205549441654	5.882068018430915	0	3830	202	364236	51435	1503626	35808	0	2844233	3139014	563801	5881987	132715	1488116	268702	2510894	9912.45	0.0	4134.59	0.0	0.0	0.0
21-02-2022 00:02:30	-0.0836438663352991	-0.1310109299596034	-0.1425636659740142	-0.0892425795732918	120.59829901464238	32.781903787760704	-1.038959714597036	-0.3523178004063676	6.80035888509089	5.8081857926590805	7.322564764312501	-3.0433728126790065	6.261166498315244	7.870108165906004	5.714473864568502	5.874470733669737	0	3854	202	364236	51435	1503626	35808	0	2844233	3139014	563801	5881987	132715	1488116	268702	2510894	9912.55	0.0	4134.55	0.0	0.0	0.0
21-02-2022 00:02:40	-0.0793375743941446	-0.140954043865924	-0.1420062771390106	-0.08935192408614	120.36455337387515	32.78000580033197	-1.0370141022548267	-0.3573162741413727	6.804685879322215	5.814674930359429	7.329535923887234	-3.0433728126790065	6.267181635266953	7.87923939119016	5.717490425518789	5.88294431810314	0	3896	202	364236	51435	1503626	35808	0	2844233	3139014	563801	5881987	132715	1488116	268702	2510894	9912.45	0.0	4134.55	0.0	0.0	0.0
21-02-2022 00:02:50	-0.0790956478805966	-0.1324519609605197	-0.1428693308190163	-0.0894897932545138	120.10188158665795	32.786756033882845	-1.0383598174581885	-0.3647278041622415	6.801286226385695	5.814674930359429	7.328664792599983	-3.0433728126790065	6.266580165251521	7.877717372955587	5.719903674279018	5.884405383367773	0	3901	202	364236	51435	1503626	35808	0	2844233	3139014	563801	5881987	132715	1488116	268702	2510894	9912.37	0.0	4134.38	0.0	0.0	0.0
